Date,Open,High,Low,Close,Adj Close,Volume,,
"Sep 20, 2019","1,503.00","1,507.30","1,503.00","1,507.30","1,507.30",2.00,,
"Sep 19, 2019","1,496.10","1,502.40","1,496.10","1,498.40","1,498.40",10.00,,
"Sep 18, 2019","1,508.90","1,509.40","1,489.30","1,507.50","1,507.50",8.00,,
"Sep 17, 2019","1,497.90","1,505.10","1,497.90","1,505.10","1,505.10",3.00,,
"Sep 16, 2019","1,506.60","1,506.80","1,496.90","1,503.10","1,503.10",21.00,,
"Sep 13, 2019","1,490.90","1,490.90","1,486.90","1,490.90","1,490.90",1.00,,
"Sep 12, 2019","1,499.50","1,515.40","1,498.70","1,498.70","1,498.70",27.00,,
"Sep 11, 2019","1,491.70","1,496.60","1,490.20","1,494.40","1,494.40",8.00,,
"Sep 10, 2019","1,498.50","1,498.50","1,486.90","1,490.30","1,490.30",23.00,,
"Sep 09, 2019","1,509.00","1,513.00","1,498.00","1,502.20","1,502.20",69.00,,
"Sep 06, 2019","1,517.30","1,526.00","1,504.50","1,506.20","1,506.20",54.00,,
"Sep 05, 2019","1,551.00","1,551.10","1,511.10","1,515.40","1,515.40",125.00,,
"Sep 04, 2019","1,549.00","1,553.20","1,534.80","1,550.30","1,550.30",46.00,,
"Sep 03, 2019","1,522.90","1,547.30","1,521.00","1,545.90","1,545.90",139.00,,
"Aug 30, 2019","1,524.60","1,530.40","1,516.70","1,519.10","1,519.10",276.00,,
"Aug 29, 2019","1,537.50","1,549.30","1,519.60","1,526.50","1,526.50",704.00,,
"Aug 28, 2019","1,538.10","1,538.10","1,537.80","1,537.80","1,537.80",2.76,,
"Aug 27, 2019","1,530.50","1,542.10","1,528.50","1,541.00","1,541.00",166.00,,
"Aug 26, 2019","1,543.20","1,543.30","1,524.30","1,526.30","1,526.30",334.00,,
"Aug 23, 2019","1,493.50","1,527.60","1,493.50","1,526.60","1,526.60",983.00,,
"Aug 22, 2019","1,495.10","1,497.30","1,493.80","1,497.30","1,497.30",686.00,,
"Aug 21, 2019","1,504.90","1,505.00","1,498.80","1,504.60","1,504.60",350.00,,
"Aug 20, 2019","1,497.50","1,506.10","1,497.50","1,504.60","1,504.60",486.00,,
"Aug 19, 2019","1,507.20","1,507.60","1,492.90","1,500.40","1,500.40",205.00,,
"Aug 16, 2019","1,524.60","1,524.60","1,504.70","1,512.50","1,512.50",1.82,,
"Aug 15, 2019","1,519.80","1,522.70","1,510.60","1,519.60","1,519.60",87.00,,
"Aug 14, 2019","1,500.00","1,520.50","1,497.00","1,515.90","1,515.90",328.00,,
"Aug 13, 2019","1,510.40","1,531.40","1,483.70","1,502.20","1,502.20",672.00,,
"Aug 12, 2019","1,496.00","1,514.90","1,488.10","1,505.30","1,505.30",257.00,,
"Aug 09, 2019","1,506.20","1,507.50","1,495.60","1,496.60","1,496.60",74.00,,
"Aug 08, 2019","1,498.40","1,508.50","1,492.00","1,497.70","1,497.70",367.00,,
"Aug 07, 2019","1,473.50","1,509.90","1,473.20","1,507.30","1,507.30",824.00,,
"Aug 06, 2019","1,469.70","1,475.00","1,457.70","1,472.40","1,472.40",460.00,,
"Aug 05, 2019","1,440.40","1,469.70","1,440.40","1,464.60","1,464.60",1.01,,
"Aug 02, 2019","1,448.00","1,448.00","1,432.30","1,445.60","1,445.60",1.87,,
"Aug 01, 2019","1,411.30","1,445.20","1,400.90","1,420.90","1,420.90",2.43,,
"Jul 31, 2019","1,431.30","1,435.80","1,411.20","1,426.10","1,426.10",3.29,,
"Jul 30, 2019","1,426.30","1,433.90","1,422.10","1,429.70","1,429.70",73.87,,
"Jul 29, 2019","1,419.60","1,419.60","1,419.60","1,419.60","1,419.60",224.27,,
"Jul 26, 2019","1,422.80","1,423.00","1,418.50","1,418.50","1,418.50",5.00,,
"Jul 25, 2019","1,413.90","1,413.90","1,413.90","1,413.90","1,413.90",4.00,,
"Jul 24, 2019","1,422.80","1,422.80","1,422.80","1,422.80","1,422.80",20.00,,
"Jul 23, 2019","1,418.60","1,421.30","1,416.30","1,420.10","1,420.10",5.00,,
"Jul 22, 2019","1,425.30","1,425.30","1,424.00","1,425.30","1,425.30",1.00,,
"Jul 19, 2019","1,440.50","1,442.00","1,425.10","1,425.10","1,425.10",22.00,,
"Jul 18, 2019","1,422.30","1,444.20","1,419.50","1,426.10","1,426.10",66.00,,
"Jul 17, 2019","1,404.60","1,421.30","1,404.60","1,421.30","1,421.30",6.00,,
"Jul 16, 2019","1,413.60","1,413.70","1,405.00","1,409.20","1,409.20",13.00,,
"Jul 15, 2019","1,414.40","1,415.00","1,411.40","1,411.40","1,411.40",25.00,,
"Jul 12, 2019","1,405.60","1,410.10","1,405.60","1,409.90","1,409.90",8.00,,
"Jul 11, 2019","1,424.00","1,424.00","1,404.30","1,404.30","1,404.30",6.00,,
"Jul 10, 2019","1,409.90","1,410.10","1,409.90","1,410.10","1,410.10",50.00,,
"Jul 09, 2019","1,394.50","1,397.50","1,386.20","1,397.50","1,397.50",53.00,,
"Jul 08, 2019","1,395.90","1,397.00","1,393.60","1,397.00","1,397.00",14.00,,
"Jul 05, 2019","1,418.30","1,418.30","1,390.20","1,396.70","1,396.70",20.00,,
"Jul 03, 2019","1,431.00","1,434.00","1,413.10","1,417.70","1,417.70",46.00,,
"Jul 02, 2019","1,391.10","1,418.40","1,390.80","1,404.60","1,404.60",38.00,,
"Jul 01, 2019","1,386.60","1,395.80","1,382.80","1,385.60","1,385.60",214.00,,
"Jun 28, 2019","1,408.30","1,422.00","1,408.30","1,409.70","1,409.70",356.00,,
"Jun 27, 2019","1,407.00","1,410.80","1,399.80","1,408.40","1,408.40",437.00,,
"Jun 26, 2019","1,407.20","1,413.30","1,405.80","1,411.60","1,411.60",1.33,,
"Jun 25, 2019","1,418.10","1,433.30","1,414.90","1,414.90","1,414.90",105.00,,
"Jun 24, 2019","1,406.00","1,420.60","1,402.10","1,414.30","1,414.30",125.00,,
"Jun 21, 2019","1,406.00","1,406.00","1,390.30","1,396.20","1,396.20",35.00,,
"Jun 20, 2019","1,381.50","1,392.90","1,379.50","1,392.90","1,392.90",76.00,,
"Jun 19, 2019","1,344.00","1,344.60","1,344.00","1,344.60","1,344.60",129.00,,
"Jun 18, 2019","1,349.30","1,349.30","1,341.60","1,346.60","1,346.60",29.00,,
"Jun 17, 2019","1,339.00","1,340.30","1,335.00","1,338.70","1,338.70",76.00,,
"Jun 14, 2019","1,345.40","1,355.40","1,339.30","1,340.10","1,340.10",914.00,,
"Jun 13, 2019","1,331.60","1,341.10","1,331.60","1,339.20","1,339.20",157.00,,
"Jun 12, 2019","1,326.90","1,334.50","1,326.90","1,331.90","1,331.90",139.00,,
"Jun 11, 2019","1,328.40","1,328.40","1,319.10","1,326.40","1,326.40",201.00,,
"Jun 10, 2019","1,335.80","1,336.50","1,324.10","1,324.70","1,324.70",268.00,,
"Jun 07, 2019","1,333.10","1,347.70","1,329.80","1,341.20","1,341.20",240.00,,
"Jun 06, 2019","1,330.80","1,338.70","1,326.20","1,337.60","1,337.60",161.00,,
"Jun 05, 2019","1,328.90","1,343.30","1,326.30","1,328.30","1,328.30",622.00,,
"Jun 04, 2019","1,324.30","1,328.60","1,320.80","1,323.40","1,323.40",302.00,,
"Jun 03, 2019","1,307.00","1,327.80","1,307.00","1,322.70","1,322.70",812.00,,
"May 31, 2019","1,287.70","1,306.40","1,287.50","1,305.80","1,305.80",2.81,,
"May 30, 2019","1,279.40","1,288.30","1,273.90","1,287.10","1,287.10",55.57,,
"May 29, 2019","1,280.60","1,280.60","1,280.60","1,280.60","1,280.60",189.69,,
"May 28, 2019","1,276.50","1,276.50","1,276.50","1,276.50","1,276.50",-,,
"May 24, 2019","1,283.00","1,283.00","1,283.00","1,283.00","1,283.00",9.00,,
"May 23, 2019","1,284.80","1,284.80","1,284.80","1,284.80","1,284.80",-,,
"May 22, 2019","1,273.60","1,273.60","1,273.60","1,273.60","1,273.60",-,,
"May 21, 2019","1,272.00","1,272.00","1,272.00","1,272.00","1,272.00",-,,
"May 20, 2019","1,276.10","1,276.10","1,276.10","1,276.10","1,276.10",20.00,,
"May 17, 2019","1,280.00","1,280.00","1,274.50","1,274.50","1,274.50",1.00,,
"May 16, 2019","1,285.20","1,285.40","1,285.00","1,285.00","1,285.00",3.00,,
"May 15, 2019","1,296.90","1,296.90","1,296.00","1,296.30","1,296.30",55.00,,
"May 14, 2019","1,297.80","1,297.80","1,294.70","1,294.70","1,294.70",6.00,,
"May 13, 2019","1,286.70","1,300.10","1,281.80","1,300.10","1,300.10",56.00,,
"May 10, 2019","1,285.40","1,286.50","1,283.30","1,285.70","1,285.70",6.00,,
"May 09, 2019","1,278.90","1,285.00","1,278.80","1,283.50","1,283.50",38.00,,
"May 08, 2019","1,279.40","1,279.40","1,279.40","1,279.40","1,279.40",5.00,,
"May 07, 2019","1,280.50","1,283.50","1,280.50","1,283.50","1,283.50",8.00,,
"May 06, 2019","1,282.20","1,282.20","1,280.30","1,281.70","1,281.70",12.00,,
"May 03, 2019","1,270.10","1,279.20","1,270.10","1,279.20","1,279.20",15.00,,
"May 02, 2019","1,269.20","1,270.80","1,266.60","1,269.70","1,269.70",63.00,,
"May 01, 2019","1,278.70","1,283.30","1,278.70","1,281.40","1,281.40",70.00,,
"Apr 30, 2019","1,281.70","1,283.30","1,280.80","1,282.80","1,282.80",114.00,,
"Apr 29, 2019","1,284.80","1,284.90","1,277.10","1,278.60","1,278.60",568.00,,
"Apr 26, 2019","1,284.90","1,284.90","1,284.90","1,284.90","1,284.90",804.00,,
"Apr 25, 2019","1,280.60","1,280.80","1,275.80","1,275.80","1,275.80",95.00,,
"Apr 24, 2019","1,268.40","1,275.50","1,267.80","1,275.50","1,275.50",518.00,,
"Apr 23, 2019","1,266.40","1,269.80","1,266.00","1,269.30","1,269.30",206.00,,
"Apr 22, 2019","1,273.50","1,273.50","1,273.50","1,273.50","1,273.50",147.00,,
"Apr 18, 2019","1,270.80","1,273.60","1,270.10","1,271.90","1,271.90",27.00,,
"Apr 17, 2019","1,273.50","1,273.50","1,271.60","1,272.20","1,272.20",308.00,,
"Apr 16, 2019","1,285.20","1,285.20","1,272.20","1,272.60","1,272.60",643.00,,
"Apr 15, 2019","1,284.80","1,287.30","1,282.30","1,286.80","1,286.80",523.00,,
"Apr 12, 2019","1,293.40","1,293.40","1,289.20","1,290.60","1,290.60",607.00,,
"Apr 11, 2019","1,307.00","1,307.10","1,288.60","1,288.60","1,288.60",420.00,,
"Apr 10, 2019","1,304.00","1,309.10","1,301.50","1,309.10","1,309.10",66.00,,
"Apr 09, 2019","1,298.50","1,304.90","1,298.50","1,303.50","1,303.50",30.00,,
"Apr 08, 2019","1,292.20","1,302.10","1,291.80","1,297.10","1,297.10",63.00,,
"Apr 05, 2019","1,292.00","1,292.00","1,283.60","1,290.40","1,290.40",181.00,,
"Apr 04, 2019","1,290.60","1,292.60","1,279.50","1,289.00","1,289.00",269.00,,
"Apr 03, 2019","1,291.40","1,293.10","1,287.50","1,289.90","1,289.90",172.00,,
"Apr 02, 2019","1,286.30","1,290.90","1,284.50","1,290.00","1,290.00",525.00,,
"Apr 01, 2019","1,291.80","1,295.90","1,285.70","1,288.40","1,288.40",675.00,,
"Mar 29, 2019","1,289.60","1,298.50","1,286.10","1,293.00","1,293.00",1.27,,
"Mar 28, 2019","1,308.40","1,311.10","1,287.70","1,289.80","1,289.80",87.80,,
"Mar 27, 2019","1,309.90","1,309.90","1,309.90","1,309.90","1,309.90",206.26,,
"Mar 26, 2019","1,315.60","1,315.60","1,314.30","1,314.30","1,314.30",1.00,,
"Mar 25, 2019","1,320.70","1,322.90","1,320.70","1,321.90","1,321.90",19.00,,
"Mar 22, 2019","1,311.60","1,311.60","1,311.60","1,311.60","1,311.60",-,,
"Mar 21, 2019","1,306.10","1,306.10","1,306.10","1,306.10","1,306.10",-,,
"Mar 20, 2019","1,300.70","1,300.70","1,300.50","1,300.50","1,300.50",2.00,,
"Mar 19, 2019","1,306.90","1,306.90","1,304.80","1,305.00","1,305.00",20.00,,
"Mar 18, 2019","1,297.30","1,302.20","1,297.30","1,300.30","1,300.30",8.00,,
"Mar 15, 2019","1,300.90","1,304.70","1,300.50","1,301.80","1,301.80",26.00,,
"Mar 14, 2019","1,293.40","1,293.40","1,293.40","1,293.40","1,293.40",1.00,,
"Mar 13, 2019","1,307.50","1,307.50","1,307.50","1,307.50","1,307.50",-,,
"Mar 12, 2019","1,294.70","1,296.30","1,294.70","1,296.30","1,296.30",1.00,,
"Mar 11, 2019","1,291.00","1,291.00","1,288.80","1,288.80","1,288.80",9.00,,
"Mar 08, 2019","1,292.10","1,297.40","1,291.60","1,297.00","1,297.00",10.00,,
"Mar 07, 2019","1,281.00","1,284.60","1,281.00","1,283.80","1,283.80",11.00,,
"Mar 06, 2019","1,287.10","1,287.10","1,282.60","1,284.90","1,284.90",14.00,,
"Mar 05, 2019","1,287.00","1,287.00","1,282.00","1,282.00","1,282.00",114.00,,
"Mar 04, 2019","1,285.50","1,287.00","1,281.90","1,284.80","1,284.80",28.00,,
"Mar 01, 2019","1,312.20","1,312.20","1,288.90","1,296.40","1,296.40",110.00,,
"Feb 28, 2019","1,321.10","1,323.70","1,311.50","1,312.80","1,312.80",141.00,,
"Feb 27, 2019","1,327.70","1,327.90","1,316.50","1,317.70","1,317.70",604.00,,
"Feb 26, 2019","1,323.30","1,325.50","1,323.30","1,325.10","1,325.10",939.00,,
"Feb 25, 2019","1,329.20","1,331.60","1,325.60","1,325.90","1,325.90",185.00,,
"Feb 22, 2019","1,324.20","1,331.30","1,321.00","1,329.20","1,329.20",718.00,,
"Feb 21, 2019","1,331.30","1,334.90","1,320.90","1,323.50","1,323.50",414.00,,
"Feb 20, 2019","1,342.20","1,344.00","1,338.00","1,343.30","1,343.30",581.00,,
"Feb 19, 2019","1,320.90","1,340.10","1,320.50","1,340.10","1,340.10",390.00,,
"Feb 15, 2019","1,313.60","1,318.80","1,313.60","1,318.10","1,318.10",190.00,,
"Feb 14, 2019","1,305.00","1,311.80","1,301.60","1,309.80","1,309.80",858.00,,
"Feb 13, 2019","1,311.60","1,316.00","1,308.10","1,310.80","1,310.80",143.00,,
"Feb 12, 2019","1,310.00","1,312.00","1,307.60","1,309.20","1,309.20",109.00,,
"Feb 11, 2019","1,313.40","1,313.40","1,304.70","1,307.00","1,307.00",119.00,,
"Feb 08, 2019","1,309.50","1,314.00","1,307.80","1,313.70","1,313.70",122.00,,
"Feb 07, 2019","1,302.90","1,310.40","1,302.20","1,309.40","1,309.40",203.00,,
"Feb 06, 2019","1,312.50","1,313.50","1,305.00","1,309.50","1,309.50",358.00,,
"Feb 05, 2019","1,311.10","1,315.10","1,311.00","1,314.20","1,314.20",362.00,,
"Feb 04, 2019","1,318.10","1,318.10","1,308.30","1,314.30","1,314.30",675.00,,
"Feb 01, 2019","1,320.30","1,320.70","1,315.40","1,316.90","1,316.90",878.00,,
"Jan 31, 2019","1,320.00","1,325.40","1,316.70","1,319.70","1,319.70",1.97,,
"Jan 30, 2019","1,310.40","1,323.40","1,308.10","1,309.90","1,309.90",54.96,,
"Jan 29, 2019","1,308.20","1,308.20","1,308.20","1,308.20","1,308.20",213.61,,
"Jan 28, 2019","1,300.80","1,307.10","1,298.40","1,302.40","1,302.40",54.00,,
"Jan 25, 2019","1,297.40","1,297.40","1,297.40","1,297.40","1,297.40",-,,
"Jan 24, 2019","1,279.10","1,279.10","1,278.50","1,279.10","1,279.10",1.00,,
"Jan 23, 2019","1,281.70","1,283.90","1,278.70","1,283.10","1,283.10",14.00,,
"Jan 22, 2019","1,282.50","1,283.30","1,282.50","1,282.50","1,282.50",7.00,,
"Jan 18, 2019","1,281.30","1,281.30","1,281.30","1,281.30","1,281.30",3.00,,
"Jan 17, 2019","1,291.60","1,292.70","1,288.50","1,291.00","1,291.00",10.00,,
"Jan 16, 2019","1,291.60","1,291.60","1,291.60","1,291.60","1,291.60",2.00,,
"Jan 15, 2019","1,290.10","1,292.70","1,286.20","1,286.20","1,286.20",3.00,,
"Jan 14, 2019","1,292.40","1,293.90","1,289.10","1,289.10","1,289.10",7.00,,
"Jan 11, 2019","1,291.20","1,291.20","1,286.30","1,287.10","1,287.10",11.00,,
"Jan 10, 2019","1,284.70","1,284.70","1,284.70","1,284.70","1,284.70",-,,
"Jan 09, 2019","1,279.40","1,289.30","1,279.20","1,289.30","1,289.30",102.00,,
"Jan 08, 2019","1,280.50","1,283.20","1,278.20","1,283.20","1,283.20",54.00,,
"Jan 07, 2019","1,286.80","1,286.80","1,286.60","1,286.80","1,286.80",2.00,,
"Jan 04, 2019","1,294.20","1,294.20","1,275.30","1,282.70","1,282.70",34.00,,
"Jan 03, 2019","1,286.80","1,292.00","1,286.70","1,291.80","1,291.80",10.00,,
"Jan 02, 2019","1,286.00","1,286.00","1,277.60","1,281.00","1,281.00",149.00,,
"Dec 31, 2018","1,278.00","1,281.30","1,277.60","1,278.30","1,278.30",19.00,,
"Dec 28, 2018","1,273.50","1,280.10","1,273.50","1,279.90","1,279.90",805.00,,
"Dec 27, 2018","1,276.70","1,277.30","1,276.70","1,277.30","1,277.30",480.00,,
"Dec 26, 2018","1,269.30","1,277.40","1,269.20","1,269.20","1,269.20",63.00,,
"Dec 24, 2018","1,260.30","1,268.50","1,260.30","1,267.50","1,267.50",27.00,,
"Dec 21, 2018","1,260.30","1,261.30","1,253.80","1,253.80","1,253.80",96.00,,
"Dec 20, 2018","1,243.20","1,263.60","1,243.20","1,263.60","1,263.60",49.00,,
"Dec 19, 2018","1,255.80","1,255.80","1,252.10","1,252.10","1,252.10",268.00,,
"Dec 18, 2018","1,248.20","1,249.20","1,245.60","1,249.20","1,249.20",31.00,,
"Dec 17, 2018","1,239.30","1,247.40","1,239.30","1,247.40","1,247.40",10.00,,
"Dec 14, 2018","1,241.70","1,241.70","1,234.10","1,237.00","1,237.00",33.00,,
"Dec 13, 2018","1,243.50","1,243.50","1,241.00","1,242.70","1,242.70",194.00,,
"Dec 12, 2018","1,245.30","1,245.60","1,244.10","1,244.40","1,244.40",84.00,,
"Dec 11, 2018","1,245.80","1,248.70","1,241.50","1,241.90","1,241.90",117.00,,
"Dec 10, 2018","1,249.60","1,249.60","1,241.70","1,243.70","1,243.70",131.00,,
"Dec 07, 2018","1,238.30","1,249.80","1,237.60","1,246.80","1,246.80",211.00,,
"Dec 06, 2018","1,237.50","1,244.40","1,234.80","1,238.10","1,238.10",434.00,,
"Dec 04, 2018","1,231.00","1,241.40","1,230.40","1,241.10","1,241.10",474.00,,
"Dec 03, 2018","1,222.50","1,234.10","1,221.30","1,233.90","1,233.90",751.00,,
"Nov 30, 2018","1,224.10","1,225.00","1,216.10","1,220.20","1,220.20",2.06,,
"Nov 29, 2018","1,221.00","1,228.70","1,220.50","1,224.10","1,224.10",55.48,,
"Nov 28, 2018","1,211.50","1,221.40","1,211.50","1,221.40","1,221.40",247.17,,
"Nov 27, 2018","1,221.90","1,222.00","1,211.20","1,211.20","1,211.20",5.00,,
"Nov 26, 2018","1,220.20","1,222.00","1,220.20","1,220.20","1,220.20",2.00,,
"Nov 23, 2018","1,224.80","1,224.80","1,221.00","1,221.00","1,221.00",1.00,,
"Nov 21, 2018","1,225.80","1,225.80","1,225.80","1,225.80","1,225.80",-,,
"Nov 20, 2018","1,225.30","1,228.80","1,219.00","1,219.00","1,219.00",12.00,,
"Nov 19, 2018","1,223.10","1,223.10","1,223.10","1,223.10","1,223.10",-,,
"Nov 16, 2018","1,216.70","1,223.80","1,216.70","1,220.80","1,220.80",5.00,,
"Nov 15, 2018","1,212.80","1,212.80","1,212.80","1,212.80","1,212.80",-,,
"Nov 14, 2018","1,207.90","1,207.90","1,207.90","1,207.90","1,207.90",-,,
"Nov 13, 2018","1,196.30","1,201.30","1,196.30","1,199.20","1,199.20",5.00,,
"Nov 12, 2018","1,201.60","1,201.60","1,201.30","1,201.30","1,201.30",1.00,,
"Nov 09, 2018","1,207.90","1,207.90","1,206.40","1,206.40","1,206.40",14.00,,
"Nov 08, 2018","1,222.90","1,222.90","1,222.90","1,222.90","1,222.90",2.00,,
"Nov 07, 2018","1,228.60","1,228.60","1,226.20","1,226.20","1,226.20",1.00,,
"Nov 06, 2018","1,230.70","1,233.80","1,223.80","1,223.80","1,223.80",4.00,,
"Nov 05, 2018","1,230.60","1,231.50","1,226.70","1,229.80","1,229.80",15.00,,
"Nov 02, 2018","1,233.30","1,233.30","1,230.90","1,230.90","1,230.90",18.00,,
"Nov 01, 2018","1,215.40","1,236.00","1,215.40","1,236.00","1,236.00",14.00,,
"Oct 31, 2018","1,216.00","1,216.60","1,212.00","1,212.30","1,212.30",121.00,,
"Oct 30, 2018","1,227.70","1,227.70","1,219.80","1,222.60","1,222.60",72.00,,
"Oct 29, 2018","1,224.50","1,224.50","1,224.50","1,224.50","1,224.50",214.00,,
"Oct 26, 2018","1,234.30","1,234.80","1,232.50","1,232.50","1,232.50",20.00,,
"Oct 25, 2018","1,238.60","1,238.60","1,229.10","1,229.10","1,229.10",7.00,,
"Oct 24, 2018","1,231.60","1,231.60","1,227.80","1,227.80","1,227.80",36.00,,
"Oct 23, 2018","1,224.80","1,237.80","1,224.80","1,233.40","1,233.40",33.00,,
"Oct 22, 2018","1,224.50","1,224.50","1,219.60","1,221.20","1,221.20",18.00,,
"Oct 19, 2018","1,225.30","1,225.30","1,225.30","1,225.30","1,225.30",55.00,,
"Oct 18, 2018","1,226.50","1,226.50","1,226.50","1,226.50","1,226.50",165.00,,
"Oct 17, 2018","1,225.90","1,225.90","1,223.70","1,223.70","1,223.70",1.00,,
"Oct 16, 2018","1,227.10","1,230.50","1,227.10","1,227.30","1,227.30",426.00,,
"Oct 15, 2018","1,222.40","1,232.30","1,222.40","1,226.40","1,226.40",136.00,,
"Oct 12, 2018","1,221.60","1,221.60","1,216.00","1,218.10","1,218.10",122.00,,
"Oct 11, 2018","1,198.10","1,224.60","1,196.30","1,223.50","1,223.50",126.00,,
"Oct 10, 2018","1,189.30","1,192.00","1,189.30","1,189.30","1,189.30",1.08,,
"Oct 09, 2018","1,185.60","1,189.10","1,185.60","1,187.20","1,187.20",9.00,,
"Oct 08, 2018","1,201.00","1,201.00","1,183.70","1,184.40","1,184.40",250.00,,
"Oct 05, 2018","1,197.10","1,205.30","1,196.90","1,201.20","1,201.20",34.00,,
"Oct 04, 2018","1,199.30","1,204.60","1,197.20","1,197.20","1,197.20",496.00,,
"Oct 03, 2018","1,202.60","1,202.60","1,196.60","1,198.30","1,198.30",76.00,,
"Oct 02, 2018","1,193.00","1,206.00","1,190.30","1,202.40","1,202.40",451.00,,
"Oct 01, 2018","1,191.60","1,191.60","1,185.80","1,187.10","1,187.10",180.00,,
"Sep 28, 2018","1,181.70","1,191.90","1,180.00","1,191.50","1,191.50",404.00,,
"Sep 27, 2018","1,194.60","1,197.30","1,180.50","1,182.30","1,182.30",4.95,,
"Sep 26, 2018","1,194.00","1,194.00","1,194.00","1,194.00","1,194.00",17.86,,
"Sep 25, 2018","1,202.10","1,202.80","1,200.00","1,200.00","1,200.00",21.00,,
"Sep 24, 2018","1,199.30","1,199.30","1,199.30","1,199.30","1,199.30",-,,
"Sep 21, 2018","1,196.20","1,196.20","1,196.20","1,196.20","1,196.20",-,,
"Sep 20, 2018","1,206.20","1,206.20","1,206.20","1,206.20","1,206.20",-,,
"Sep 19, 2018","1,202.20","1,202.20","1,202.20","1,202.20","1,202.20",-,,
"Sep 18, 2018","1,198.70","1,198.70","1,196.80","1,196.80","1,196.80",2.00,,
"Sep 17, 2018","1,199.70","1,199.70","1,199.70","1,199.70","1,199.70",-,,
"Sep 14, 2018","1,195.00","1,195.00","1,195.00","1,195.00","1,195.00",1.00,,
"Sep 13, 2018","1,203.40","1,203.40","1,200.00","1,202.00","1,202.00",22.00,,
"Sep 12, 2018","1,205.00","1,205.00","1,204.70","1,204.70","1,204.70",37.00,,
"Sep 11, 2018","1,190.40","1,196.30","1,190.40","1,195.40","1,195.40",21.00,,
"Sep 10, 2018","1,193.00","1,193.00","1,193.00","1,193.00","1,193.00",11.00,,
"Sep 07, 2018","1,198.30","1,198.30","1,193.10","1,193.60","1,193.60",29.00,,
"Sep 06, 2018","1,202.00","1,202.00","1,197.90","1,197.90","1,197.90",7.00,,
"Sep 05, 2018","1,192.50","1,196.00","1,192.50","1,194.90","1,194.90",21.00,,
"Sep 04, 2018","1,193.80","1,193.80","1,189.90","1,192.70","1,192.70",26.00,,
"Aug 31, 2018","1,207.10","1,208.20","1,199.10","1,200.30","1,200.30",191.00,,
"Aug 30, 2018","1,205.40","1,205.60","1,196.00","1,197.70","1,197.70",493.00,,
"Aug 29, 2018","1,205.20","1,205.20","1,202.40","1,204.50","1,204.50",817.00,,
"Aug 28, 2018","1,209.70","1,217.00","1,202.30","1,207.40","1,207.40",136.00,,
"Aug 27, 2018","1,210.30","1,211.40","1,205.20","1,209.00","1,209.00",154.00,,
"Aug 24, 2018","1,185.30","1,208.00","1,185.30","1,206.30","1,206.30",12.00,,
"Aug 23, 2018","1,189.30","1,190.30","1,184.90","1,187.00","1,187.00",95.00,,
"Aug 22, 2018","1,194.70","1,196.30","1,194.70","1,196.30","1,196.30",17.00,,
"Aug 21, 2018","1,189.80","1,192.60","1,189.80","1,192.60","1,192.60",22.00,,
"Aug 20, 2018","1,184.80","1,190.00","1,184.40","1,186.80","1,186.80",68.00,,
"Aug 17, 2018","1,174.70","1,181.20","1,174.70","1,176.50","1,176.50",66.00,,
"Aug 16, 2018","1,173.20","1,180.20","1,161.40","1,176.20","1,176.20",123.00,,
"Aug 15, 2018","1,187.80","1,188.10","1,174.60","1,177.50","1,177.50",71.00,,
"Aug 14, 2018","1,193.10","1,197.50","1,192.80","1,193.00","1,193.00",92.00,,
"Aug 13, 2018","1,207.00","1,207.40","1,191.30","1,191.30","1,191.30",78.00,,
"Aug 10, 2018","1,212.50","1,216.40","1,205.60","1,211.10","1,211.10",75.00,,
"Aug 09, 2018","1,214.50","1,215.30","1,211.60","1,211.90","1,211.90",44.00,,
"Aug 08, 2018","1,212.00","1,215.20","1,205.90","1,212.60","1,212.60",209.00,,
"Aug 07, 2018","1,207.80","1,214.80","1,207.80","1,209.60","1,209.60",715.00,,
"Aug 06, 2018","1,214.40","1,214.40","1,206.60","1,208.60","1,208.60",297.00,,
"Aug 03, 2018","1,206.50","1,218.60","1,205.10","1,214.20","1,214.20",784.00,,
"Aug 02, 2018","1,214.70","1,219.30","1,205.80","1,210.60","1,210.60",411.00,,
"Aug 01, 2018","1,222.90","1,223.70","1,214.40","1,217.90","1,217.90",1.03,,
"Jul 31, 2018","1,220.40","1,228.10","1,213.00","1,223.70","1,223.70",2.72,,
"Jul 30, 2018","1,222.50","1,223.90","1,218.10","1,221.30","1,221.30",62.24,,
"Jul 27, 2018","1,222.60","1,222.60","1,222.60","1,222.60","1,222.60",254.43,,
"Jul 26, 2018","1,227.80","1,227.80","1,225.30","1,225.30","1,225.30",1.00,,
"Jul 25, 2018","1,231.40","1,231.40","1,231.40","1,231.40","1,231.40",-,,
"Jul 24, 2018","1,223.90","1,223.90","1,223.90","1,223.90","1,223.90",-,,
"Jul 23, 2018","1,222.00","1,224.00","1,222.00","1,224.00","1,224.00",1.00,,
"Jul 20, 2018","1,229.50","1,229.50","1,229.50","1,229.50","1,229.50",-,,
"Jul 19, 2018","1,227.20","1,228.00","1,211.70","1,222.40","1,222.40",33.00,,
"Jul 18, 2018","1,226.70","1,226.70","1,222.20","1,226.30","1,226.30",67.00,,
"Jul 17, 2018","1,225.70","1,225.70","1,225.70","1,225.70","1,225.70",-,,
"Jul 16, 2018","1,242.70","1,243.80","1,238.10","1,238.10","1,238.10",2.00,,
